gene_id	focal_genome	nc_genome	nc_match_contig	nc_match_strand	nc_match_start	nc_match_end	n_overlapping_genes	overlapping_genes	f0	f1	f2	intergenic	outgroup_nb
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_prieuri_Col3	7494	+	1290804	1291206	0		0	0	0	402	10
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	GCA_000009965@Thermococcus_kodakarensis_KOD1	NC_006624	+	1897595	1897847	0		0	0	0	252	9
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	GCA_028471865@Thermococcus_kodakarensis_TS901	NZ_CP116886	+	1887974	1888226	0		0	0	0	252	9
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	GCA_028471785@Thermococcus_kodakarensis_TS900	NZ_CP116885	+	1895201	1895453	0		0	0	0	252	9
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	GCA_001592435@Thermococcus_peptonophilus_OG_1	NZ_CP014750	+	1004570	1004822	0		0	0	0	252	9
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_stetteri_DSM_5262	11785	-	590819	591221	0		0	0	0	402	9
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	GCA_000769655@Thermococcus_eurythermalis_A501	NZ_CP008887	+	385178	385583	0		0	0	0	405	7
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_marinus_DSM_15227	11784	-	1577106	1577511	0		0	0	0	405	7
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_AMTc30	10769	-	1400642	1401023	0		0	0	0	381	6
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_AMTc85	10774	-	1561998	1562379	0		0	0	0	381	6
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_EXT11c	11137	+	612082	612463	0		0	0	0	381	6
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_sp_EXT09c	8819	-	106224	106605	0		0	0	0	381	6
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_AMTc51	10770	-	1849168	1849570	0		0	0	0	402	6
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_sp_unknown	8821	-	1702855	1703263	0		0	0	0	408	6
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	GCA_900198835@Thermococcus_henrietii_EXT12c	NZ_LT900021	+	228304	228709	0		0	0	0	405	6
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_sp_TPV	7510	+	141578	141983	0		0	0	0	405	6
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_sp_AMTc09	12160	+	886126	886507	0		0	0	0	381	5
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_sp_AMTc102	11786	-	1541420	1541801	0		0	0	0	381	5
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_sp_26_2	8824	-	965105	965486	0		0	0	0	381	5
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_sp_AMTc79	11778	+	384635	385043	0		0	0	0	408	4
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_sp_33_3	8825	-	788054	788462	0		0	0	0	408	3
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_sp_AMTc94	11802	-	1201427	1201835	0		0	0	0	408	3
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	GCA_000585495@Thermococcus_nautili_30_1	NZ_CP007264	-	1637006	1637414	0		0	0	0	408	3
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_sp_9_3	9794	+	1762039	1762447	0		0	0	0	408	3
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_sp_E10P11	11811	-	1204531	1204939	0		0	0	0	408	2
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_sp_E10P8	11801	-	1204531	1204939	0		0	0	0	408	2
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_29_3	7513	+	1637859	1638267	0		0	0	0	408	2
EGODEMLK_00126_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_E15P35	10971	+	1071852	1072260	0		0	0	0	408	1
EGODEMLK_01592_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_AMTc30	10769	+	169471	169678	0		0	0	0	207	2
EGODEMLK_01592_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_AMTc85	10774	+	299323	299530	0		0	0	0	207	2
EGODEMLK_01592_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_EXT11c	11137	-	1828359	1828566	0		0	0	0	207	2
EGODEMLK_01592_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_sp_EXT09c	8819	+	762410	762617	0		0	0	0	207	2
EGODEMLK_01592_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_AMTc51	10770	-	1032101	1032308	0		0	0	0	207	2
EGODEMLK_01592_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_sp_unknown	8821	+	459920	460037	0		0	0	0	117	2
EGODEMLK_01592_gene_mRNA	Thermococcus_sp_E15p33	GCA_900198835@Thermococcus_henrietii_EXT12c	NZ_LT900021	+	1740661	1740868	0		0	0	0	207	2
EGODEMLK_01592_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_sp_TPV	7510	+	1624120	1624237	0		0	0	0	117	2
EGODEMLK_01592_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_sp_AMTc09	12160	+	2014972	2015134	0		0	0	0	162	1
EGODEMLK_01592_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_sp_AMTc102	11786	-	394086	394248	0		0	0	0	162	1
EGODEMLK_01592_gene_mRNA	Thermococcus_sp_E15p33	Thermococcus_sp_26_2	8824	-	1836594	1836759	0		0	0	0	165	1
BEODAGIL_01262_gene_mRNA	Thermococcus_sp_TPV	Thermococcus_23_2	7487	-	13090	13195	0		0	0	0	105	9
BEODAGIL_01262_gene_mRNA	Thermococcus_sp_TPV	Thermococcus_sp_23_4	9793	+	909119	909224	0		0	0	0	105	9
BEODAGIL_01262_gene_mRNA	Thermococcus_sp_TPV	GCA_002197185@Thermococcus_sp_5_4	NZ_CP021848	+	597033	597138	0		0	0	0	105	9
BEODAGIL_01262_gene_mRNA	Thermococcus_sp_TPV	GCA_002214565@Thermococcus_radiotolerans_EJ2	NZ_CP015106	-	577522	577627	0		0	0	0	105	9
BEODAGIL_01262_gene_mRNA	Thermococcus_sp_TPV	Thermococcus_sp_CIR_03a	8822	-	1975381	1975483	0		0	0	0	102	9
BEODAGIL_01262_gene_mRNA	Thermococcus_sp_TPV	Thermococcus_AMTc11	7483	+	1845993	1846098	0		0	0	0	105	9
BEODAGIL_01262_gene_mRNA	Thermococcus_sp_TPV	GCA_002214465@Thermococcus_barossii_SHCK_94	NZ_CP015101	+	618022	618127	0		0	0	0	105	9
BEODAGIL_01262_gene_mRNA	Thermococcus_sp_TPV	GCA_002214545@Thermococcus_thioreducens_OGL_20P	NZ_CP015105	+	934743	934845	0		0	0	0	102	9
BEODAGIL_01262_gene_mRNA	Thermococcus_sp_TPV	GCA_024707485@Thermococcus_sp_813A4	NZ_CP102602	-	697461	697563	0		0	0	0	102	9
BEODAGIL_01262_gene_mRNA	Thermococcus_sp_TPV	GCA_000769655@Thermococcus_eurythermalis_A501	NZ_CP008887	+	1794910	1795018	0		0	0	0	108	2
BEODAGIL_01262_gene_mRNA	Thermococcus_sp_TPV	Thermococcus_marinus_DSM_15227	11784	+	649324	649432	0		0	0	0	108	2
BEODAGIL_01262_gene_mRNA	Thermococcus_sp_TPV	Thermococcus_sp_E10P11	11811	-	301025	301133	0		0	0	0	108	1
BEODAGIL_01262_gene_mRNA	Thermococcus_sp_TPV	Thermococcus_sp_E10P8	11801	-	301025	301133	0		0	0	0	108	1
BEODAGIL_01262_gene_mRNA	Thermococcus_sp_TPV	Thermococcus_29_3	7513	+	556795	556903	0		0	0	0	108	1
BEODAGIL_01262_gene_mRNA	Thermococcus_sp_TPV	Thermococcus_E15P35	10971	+	2038819	2038927	0		0	0	0	108	1
BEODAGIL_01262_gene_mRNA	Thermococcus_sp_TPV	Thermococcus_sp_E15p33	8816	+	1067303	1067411	0		0	0	0	108	1
BEODAGIL_01262_gene_mRNA	Thermococcus_sp_TPV	Thermococcus_sp_33_3	8825	-	1810578	1810686	0		0	0	0	108	1
BEODAGIL_01262_gene_mRNA	Thermococcus_sp_TPV	Thermococcus_sp_AMTc94	11802	-	281827	281935	0		0	0	0	108	1
BEODAGIL_01262_gene_mRNA	Thermococcus_sp_TPV	GCA_000585495@Thermococcus_nautili_30_1	NZ_CP007264	+	378833	378941	0		0	0	0	108	1
BEODAGIL_01262_gene_mRNA	Thermococcus_sp_TPV	Thermococcus_sp_9_3	9794	+	708699	708807	0		0	0	0	108	1
BEODAGIL_01262_gene_mRNA	Thermococcus_sp_TPV	Thermococcus_sp_AMTc79	11778	+	1355160	1355268	0		0	0	0	108	1
BEODAGIL_01262_gene_mRNA	Thermococcus_sp_TPV	Thermococcus_sp_AMTc09	12160	+	1727839	1727950	0		0	0	0	111	1
BEODAGIL_01262_gene_mRNA	Thermococcus_sp_TPV	Thermococcus_sp_AMTc102	11786	-	678599	678710	0		0	0	0	111	1
BEODAGIL_01262_gene_mRNA	Thermococcus_sp_TPV	Thermococcus_sp_26_2	8824	-	96405	96516	0		0	0	0	111	1
ACBJCPJC_01068_gene_mRNA	Thermococcus_stetteri_DSM_5262	GCA_000018365@Thermococcus_onnurineus_NA1	NC_011529	+	1229723	1229903	0		0	0	0	180	9
ACBJCPJC_01068_gene_mRNA	Thermococcus_stetteri_DSM_5262	GCA_001647085@Thermococcus_piezophilus_CDGS	NZ_CP015520	-	433095	433206	0		0	0	0	111	9
ACBJCPJC_01068_gene_mRNA	Thermococcus_stetteri_DSM_5262	Thermococcus_coalescens_TS1	14020	+	738861	738978	0		0	0	0	117	8
ACBJCPJC_01068_gene_mRNA	Thermococcus_stetteri_DSM_5262	GCA_006274605@Thermococcus_indicus_IOH1	NZ_CP040846	+	1931200	1931386	0		0	0	0	186	7
ACBJCPJC_01068_gene_mRNA	Thermococcus_stetteri_DSM_5262	Thermococcus_AMTc30	10769	-	1079912	1080107	0		0	0	0	195	3
ACBJCPJC_01068_gene_mRNA	Thermococcus_stetteri_DSM_5262	Thermococcus_AMTc85	10774	+	1272025	1272193	0		0	0	0	168	3
ACBJCPJC_01068_gene_mRNA	Thermococcus_stetteri_DSM_5262	Thermococcus_EXT11c	11137	+	931621	931816	0		0	0	0	195	3
ACBJCPJC_01068_gene_mRNA	Thermococcus_stetteri_DSM_5262	Thermococcus_sp_EXT09c	8819	-	1701422	1701590	0		0	0	0	168	3
ACBJCPJC_01068_gene_mRNA	Thermococcus_stetteri_DSM_5262	Thermococcus_sp_unknown	8821	-	1392825	1392990	0		0	0	0	165	3
ACBJCPJC_01068_gene_mRNA	Thermococcus_stetteri_DSM_5262	GCA_000022365@Thermococcus_gammatolerans_EJ3	NC_012804	+	352490	352670	0		0	0	0	180	3
ACBJCPJC_01068_gene_mRNA	Thermococcus_stetteri_DSM_5262	GCA_001592435@Thermococcus_peptonophilus_OG_1	NZ_CP014750	-	1277927	1278128	0		0	0	0	201	1
ACBJCPJC_02229_gene_mRNA	Thermococcus_stetteri_DSM_5262	GCA_002214545@Thermococcus_thioreducens_OGL_20P	NZ_CP015105	-	281444	281642	0		0	0	0	198	8
ACBJCPJC_02229_gene_mRNA	Thermococcus_stetteri_DSM_5262	GCA_024707485@Thermococcus_sp_813A4	NZ_CP102602	+	1328305	1328506	0		0	0	0	201	8
ACBJCPJC_02229_gene_mRNA	Thermococcus_stetteri_DSM_5262	Thermococcus_IRI15c	11152	-	192935	193133	0		0	0	0	198	7
ACBJCPJC_02229_gene_mRNA	Thermococcus_stetteri_DSM_5262	Thermococcus_sp_IRI14c	11810	+	272439	272637	0		0	0	0	198	7
ACBJCPJC_02229_gene_mRNA	Thermococcus_stetteri_DSM_5262	Thermococcus_sp_IRI10c	11798	+	1228173	1228371	0		0	0	0	198	7
ACBJCPJC_02229_gene_mRNA	Thermococcus_stetteri_DSM_5262	Thermococcus_sp_IRI25c	11809	+	271843	272041	0		0	0	0	198	7
ACBJCPJC_02229_gene_mRNA	Thermococcus_stetteri_DSM_5262	Thermococcus_sp_IRI24c	11800	-	1499264	1499462	0		0	0	0	198	7
ACBJCPJC_02229_gene_mRNA	Thermococcus_stetteri_DSM_5262	Thermococcus_sp_IRI29c	11803	+	1034111	1034309	0		0	0	0	198	7
ACBJCPJC_02229_gene_mRNA	Thermococcus_stetteri_DSM_5262	Thermococcus_sp_IRI27c2	11807	+	1034177	1034375	0		0	0	0	198	7
ACBJCPJC_02229_gene_mRNA	Thermococcus_stetteri_DSM_5262	Thermococcus_sp_AMTc71	13480	-	1535447	1535642	0		0	0	0	195	7
ACBJCPJC_02229_gene_mRNA	Thermococcus_stetteri_DSM_5262	Thermococcus_sp_AMTc72	13481	-	1535448	1535643	0		0	0	0	195	7
ACBJCPJC_02229_gene_mRNA	Thermococcus_stetteri_DSM_5262	Thermococcus_sp_E10P11	11811	-	1439009	1439204	0		0	0	0	195	3
ACBJCPJC_02229_gene_mRNA	Thermococcus_stetteri_DSM_5262	Thermococcus_sp_E10P8	11801	-	1439009	1439204	0		0	0	0	195	3
ACBJCPJC_02229_gene_mRNA	Thermococcus_stetteri_DSM_5262	Thermococcus_E15P35	10971	+	816004	816199	0		0	0	0	195	3
ACBJCPJC_02229_gene_mRNA	Thermococcus_stetteri_DSM_5262	Thermococcus_sp_E15p33	8816	+	1892681	1892876	0		0	0	0	195	3
ACBJCPJC_02229_gene_mRNA	Thermococcus_stetteri_DSM_5262	GCA_000151205@Thermococcus_sp_AM4	NC_016051	-	2068955	2069150	0		0	0	0	195	3
ACBJCPJC_02229_gene_mRNA	Thermococcus_stetteri_DSM_5262	GCA_000009965@Thermococcus_kodakarensis_KOD1	NC_006624	+	180750	180966	0		0	0	0	216	1
ACBJCPJC_02229_gene_mRNA	Thermococcus_stetteri_DSM_5262	GCA_028471865@Thermococcus_kodakarensis_TS901	NZ_CP116886	+	180283	180499	0		0	0	0	216	1
ACBJCPJC_02229_gene_mRNA	Thermococcus_stetteri_DSM_5262	GCA_028471785@Thermococcus_kodakarensis_TS900	NZ_CP116885	+	180283	180499	0		0	0	0	216	1
PBMLHHBH_01917_gene_mRNA	Thermococcus_waiotapuensis_WT1	GCA_002214385@Thermococcus_gorgonarius_W_12	NZ_CP014855	+	1056169	1056289	0		0	0	0	120	2
PBMLHHBH_01917_gene_mRNA	Thermococcus_waiotapuensis_WT1	GCA_000258515@Thermococcus_zilligii_AN1	NZ_AJLF01000001	+	1000145	1000346	0		0	0	0	201	1
